#len,name,genre,terminaison
7,Vianeth,F,4
8,Vickilee,F,1
5,Vihaa,F,0
7,Vihaana,F,0
4,Vija,F,0
7,Vineeta,F,0
8,Vondella,F,0
6,Willah,F,4
6,Wilmah,F,4
4,Wina,F,0
7,Xenovia,F,0
7,Yadelin,F,25
7,Yahilin,F,25
7,Yanderi,F,2
5,Yandi,F,2
6,Yanela,F,0
6,Yannel,F,29
7,Yaricsa,F,0
7,Yarilis,F,22
6,Yasari,F,2
4,Yira,F,0
6,Yoruba,F,0
8,Yoselyne,F,1
5,Yuika,F,0
7,Zaakira,F,0
6,Zairia,F,0
7,Zakylah,F,4
6,Zalani,F,2
7,Zaleena,F,0
6,Zamera,F,0
6,Zaysha,F,0
7,Zelenia,F,0
5,Ziane,F,1
7,Ziraili,F,2
5,Zmaya,F,0
7,Zuleyca,F,0
6,Zuwena,F,0
7,Zykayla,F,0
7,Zymaria,F,0
6,Aanand,M,21
4,Aari,M,2
7,Adhitya,M,0
5,Adika,M,0
6,Aeyden,M,25
5,Agniv,M,17
7,Agustya,M,0
5,Ahkai,M,2
4,Ahti,M,2
8,Alajuwon,M,25
4,Alay,M,3
7,Aliyaan,M,25
7,Allonte,M,1
8,Almarion,M,25
8,Alvernon,M,25
7,Alviery,M,3
5,Amell,M,29
5,Andew,M,18
7,Andrico,M,6
7,Anubhav,M,17
8,Arcadius,M,22
7,Archith,M,4
6,Arkady,M,3
4,Arro,M,6
4,Arys,M,22
6,Arzjon,M,25
4,Atef,M,10
6,Aurash,M,4
8,Aurelian,M,25
4,Axon,M,25
5,Ayoob,M,27
6,Ayyoub,M,27
7,Azareel,M,29
5,Azyan,M,25
4,Baha,M,0
5,Balil,M,29
6,Bandar,M,23
4,Bede,M,1
6,Benham,M,26
7,Benhart,M,24
8,Benjemin,M,25
5,Bevis,M,22
7,Blaydin,M,25
5,Bolin,M,25
6,Brecon,M,25
5,Brink,M,20
5,Brixx,M,19
4,Caed,M,21
7,Caladin,M,25
5,Canye,M,1
4,Cayn,M,25
11,Charalambos,M,22
7,Chazmon,M,25
7,Chiraag,M,11
13,Christianpaul,M,29
12,Christohpher,M,23
12,Christopoher,M,23
11,Chukwunonso,M,6
8,Clarince,M,1
6,Cobalt,M,24
6,Cobert,M,24
5,Cobyn,M,25
7,Colemon,M,25
7,Coleten,M,25
6,Conlon,M,25
7,Coryell,M,29
5,Cylen,M,25
8,Dahndray,M,3
7,Dainian,M,25
7,Dairion,M,25
8,Danieljr,M,23
8,Danzelle,M,1
7,Darrain,M,25
6,Davyen,M,25
7,Deaquan,M,25
8,Deeshawn,M,25
6,Deisel,M,29
7,Deitric,M,9
5,Deker,M,23
5,Deuel,M,29
6,Deyvid,M,21
8,Diarmuid,M,21
8,Dilanjan,M,25
7,Djordje,M,1
8,Dmarrion,M,25
8,Domarion,M,25
5,Donti,M,2
5,Dovon,M,25
7,Downing,M,11
8,Drashawn,M,25
7,Draydin,M,25
7,Draylin,M,25
7,Dristan,M,25
5,Dycen,M,25
7,Eddward,M,21
5,Edrey,M,3
6,Edvard,M,21
5,Ehron,M,25
5,Elgan,M,25
6,Elikem,M,26
7,Eliyjah,M,4
5,Emare,M,1
5,Emere,M,1
12,Ethangabriel,M,29
6,Ethean,M,25
7,Evangel,M,29
5,Evrin,M,25
5,Eyian,M,25
5,Ezias,M,22
5,Fardy,M,3
8,Forrestt,M,24
5,Gaten,M,25
8,Gianluka,M,0
8,Gorgonio,M,6
7,Greylen,M,25
3,Hap,M,14
8,Harcourt,M,24
6,Haseem,M,26
6,Haxton,M,25
6,Herdis,M,22
7,Herrell,M,29
5,Hervy,M,3
6,Holder,M,23
7,Hossain,M,25
5,Hovik,M,20
5,Hughy,M,3
5,Hulin,M,25
4,Iggy,M,3
5,Iosua,M,0
7,Isaiaha,M,0
5,Ismet,M,24
5,Jacop,M,14
5,Jacoy,M,3
7,Jairden,M,25
4,Jakk,M,20
5,Jamaa,M,0
8,Jamarley,M,3
8,Jamaryon,M,25
10,Jamiroquan,M,25
6,Jamore,M,1
8,Janmarco,M,6
6,Jardin,M,25
10,Jashandeep,M,14
7,Javonie,M,1
6,Jaxzyn,M,25
6,Jaycin,M,25
6,Jeicob,M,27
8,Jemarius,M,22
6,Jenish,M,4
5,Jerem,M,26
9,Jeremiaha,M,0
8,Jermiane,M,1
5,Jesue,M,1
6,Jetsen,M,25
6,Jeysen,M,25
4,Jhye,M,1
3,Jio,M,6
5,Jiram,M,26
8,Jitendra,M,0
5,Jkari,M,2
6,Jkhari,M,2
7,Jocques,M,22
10,Joemichael,M,29
7,Joequan,M,25
6,Johaun,M,25
10,Johnparker,M,23
6,Joksan,M,25
7,Jonahel,M,29
7,Jophiel,M,29
5,Josif,M,10
9,Juanramon,M,25
10,Justinkyle,M,1
8,Kaeshawn,M,25
7,Kaeveon,M,25
7,Kahliel,M,29
6,Kaleek,M,20
6,Kanish,M,4
5,Kanyn,M,25
6,Kasher,M,23
8,Kashious,M,22
5,Kavis,M,22
7,Kavonta,M,0
6,Kaycin,M,25
6,Keadon,M,25
5,Keben,M,25
6,Keedyn,M,25
8,Kemondre,M,1
6,Kendin,M,25
6,Kevine,M,1
7,Keymond,M,21
8,Keyvonte,M,1
7,Khaison,M,25
7,Kimario,M,6
11,Kinganthony,M,3
6,Kolade,M,1
4,Koli,M,2
6,Korday,M,3
5,Kowan,M,25
6,Kreigh,M,4
4,Krik,M,20
8,Krithvik,M,20
5,Kuhao,M,6
6,Kundan,M,25
5,Kyele,M,1
4,Laki,M,2
6,Laking,M,11
8,Lakshman,M,25
6,Lamarc,M,9
5,Laven,M,25
5,Leaon,M,25
6,Leaton,M,25
5,Leion,M,25
6,Lesane,M,1
5,Louka,M,0
5,Luigy,M,3
8,Maccabee,M,1
6,Maceon,M,25
6,Makaii,M,2
6,Manlio,M,6
6,Mantra,M,0
6,Maquan,M,25
7,Marking,M,11
8,Martynas,M,22
4,Maru,M,16
6,Mathai,M,2
7,Mathiew,M,18
7,Mauritz,M,28
8,Maurkice,M,1
6,Mayhew,M,18
5,Megaa,M,0
9,Mendeecee,M,1
7,Mezziah,M,4
5,Mihit,M,24
7,Mikolas,M,22
6,Mikyng,M,11
5,Mobin,M,25
5,Mordy,M,3
5,Mount,M,24
12,Muhammadamin,M,25
7,Mustafo,M,6
5,Nahki,M,2
5,Naish,M,4
4,Naoh,M,4
6,Nasiar,M,23
11,Nathanjames,M,22
9,Nectarios,M,22
8,Nehimiah,M,4
7,Neshaun,M,25
5,Oakly,M,3
5,Ohmer,M,23
6,Omaury,M,3
8,Ontarius,M,22
4,Osmo,M,6
6,Osmund,M,21
6,Padric,M,9
6,Pajtim,M,26
5,Paten,M,25
9,Phinnaeus,M,22
7,Pierrie,M,1
5,Priam,M,26
7,Priansh,M,4
8,Quadrell,M,29
7,Quaylin,M,25
6,Qumari,M,2
6,Radvin,M,25
6,Raines,M,22
6,Rakwan,M,25
7,Ramazan,M,25
6,Raqwan,M,25
5,Revyn,M,25
6,Reyner,M,23
6,Rhuben,M,25
7,Ribaldo,M,6
5,Robah,M,4
8,Roberson,M,25
5,Rolyn,M,25
5,Rooke,M,1
5,Roony,M,3
4,Rudr,M,23
5,Rurik,M,20
4,Ryko,M,6
5,Saair,M,23
5,Sakhi,M,2
7,Samraat,M,24
7,Samwell,M,29
5,Sarek,M,20
6,Sayden,M,25
9,Scottland,M,21
9,Sebaztian,M,25
6,Sebern,M,25
5,Shabd,M,21
7,Shaemus,M,22
6,Shahem,M,26
8,Shaquann,M,25
6,Shaqur,M,23
6,Shevin,M,25
6,Shyiem,M,26
6,Shykim,M,26
5,Siyan,M,25
7,Sridhar,M,23
8,Srikanth,M,4
5,Sterl,M,29
7,Stokley,M,3
6,Sumair,M,23
6,Sverre,M,1
7,Synceer,M,23
6,Taelen,M,25
7,Taeyang,M,11
5,Tamem,M,26
5,Tamio,M,6
6,Tazman,M,25
3,Tei,M,2
5,Temar,M,23
7,Terdell,M,29
7,Thanasi,M,2
5,Theos,M,22
8,Thomason,M,25
6,Thyler,M,23
7,Timaeus,M,22
9,Timileyin,M,25
7,Timmons,M,22
8,Timorthy,M,3
6,Tisean,M,25
4,Tomo,M,6
7,Tradell,M,29
7,Traesyn,M,25
7,Traydon,M,25
8,Trayshon,M,25
7,Trezden,M,25
3,Tyi,M,2
5,Tyzir,M,23
6,Vaclav,M,17
7,Vanness,M,22
8,Vardaman,M,25
6,Vareck,M,20
5,Vedat,M,24
8,Vedhanth,M,4
5,Vetri,M,2
6,Vidale,M,1
6,Videll,M,29
7,Vishesh,M,4
9,Wassillie,M,1
5,Watie,M,1
6,Wilard,M,21
8,Wilbourn,M,25
7,Willkie,M,1
5,Xanti,M,2
7,Yaaseen,M,25
6,Yannik,M,20
8,Yashveer,M,23
8,Yogender,M,23
7,Yordani,M,2
5,Yunay,M,3
3,Yuv,M,17
7,Yuvraaj,M,5
4,Yuze,M,1
9,Zaccariah,M,4
5,Zamil,M,29
8,Zaykeese,M,1
4,Zean,M,25
6,Zhymir,M,23
9,Zimbalist,M,24
9,Aakanksha,F,0
6,Aaliha,F,0
9,Aashiyana,F,0
7,Abbilyn,F,25
6,Abigai,F,2
6,Abiyah,F,4
5,Achsa,F,0
8,Adaleine,F,1
5,Aenea,F,0
8,Aerolynn,F,25
7,Aeryana,F,0
8,Aferdita,F,0
6,Aglaia,F,0
7,Ahmyiah,F,4
6,Ahniah,F,4
5,Ahsia,F,0
7,Ahziyah,F,4
8,Aibhilin,F,25
7,Aidelis,F,22
7,Ailiana,F,0
6,Ailisa,F,0
6,Aimara,F,0
6,Aionna,F,0
6,Ajalon,F,25
6,Ajanea,F,0
4,Ajea,F,0
8,Ajourney,F,3
7,Akaiyah,F,4
5,Akuol,F,29
6,Alaeya,F,0
6,Alaris,F,22
7,Alayana,F,0
8,Alberdia,F,0
11,Aleczandria,F,0
9,Aleighana,F,0
6,Alesea,F,0
10,Alessondra,F,0
6,Aletza,F,0
9,Alexiyana,F,0
7,Alician,F,25
7,Alishka,F,0
10,Alizabella,F,0
7,Alleana,F,0
7,Almaree,F,1
4,Aloy,F,3
9,Altonette,F,1
7,Alverne,F,1
6,Alyrah,F,4
7,Amalyah,F,4
9,Amandarae,F,1
7,Amarily,F,3
6,Amarni,F,2
10,Amber-Rose,F,1
7,Ameesha,F,0
7,Ameleah,F,4
6,Ammber,F,23
6,Amyann,F,25
6,Amylyn,F,25
10,Anabeatriz,F,28
8,Anaelisa,F,0
6,Anamda,F,0
8,Anariyah,F,4
6,Anasol,F,29
8,Anastaja,F,0
6,Andela,F,0
10,Andrenique,F,1
9,Andrijana,F,0
5,Aneea,F,0
5,Aneet,F,24
6,Anfisa,F,0
10,Angelicque,F,1
9,Angeliese,F,1
9,Angelysse,F,1
6,Anjola,F,0
7,Anjolee,F,1
11,Anna-Louise,F,1
8,Annabele,F,1
8,Annadell,F,29
7,Annelee,F,1
9,Annibella,F,0
7,Annmary,F,3
7,Antrese,F,1
7,Anyliah,F,4
5,Anzie,F,1
6,Anzlie,F,1
9,Aprillynn,F,25
5,Aqila,F,0
6,Aquina,F,0
6,Ardala,F,0
7,Ardiana,F,0
7,Areille,F,1
6,Arelle,F,1
6,Aritzi,F,2
6,Arowyn,F,25
9,Arrieanna,F,0
5,Arrya,F,0
9,Arshpreet,F,24
6,Arveda,F,0
5,Asfia,F,0
5,Asira,F,0
5,Assie,F,1
10,Athenarose,F,1
9,Aubreella,F,0
8,Aubriela,F,0
7,Auralee,F,1
6,Aurian,F,25
8,Auryanna,F,0
7,Avajane,F,1
9,Avanicole,F,1
7,Averlie,F,1
7,Avonlee,F,1
6,Awbrey,F,3
6,Ayantu,F,16
4,Ayeh,F,4
7,Ayeshah,F,4
7,Ayishah,F,4
5,Ayvee,F,1
7,Azeemah,F,4
6,Azeeza,F,0
5,Azria,F,0
7,Azurdee,F,1
6,Baisha,F,0
7,Baliegh,F,4
8,Bayliegh,F,4
7,Belgica,F,0
10,Bella-Rose,F,1
5,Bente,F,1
7,Beonica,F,0
4,Beta,F,0
6,Bielka,F,0
7,Birklee,F,1
8,Bobbi-Jo,F,6
8,Brecklin,F,25
8,Breeyana,F,0
8,Brexlynn,F,25
7,Briajah,F,4
6,Brilei,F,2
6,Brindi,F,2
7,Bristin,F,25
9,Brithanny,F,3
9,Brittiani,F,2
7,Brttany,F,3
7,Brystle,F,1
8,Burneice,F,1
8,Cadeidra,F,0
6,Caleia,F,0
6,Calsey,F,3
7,Camalla,F,0
9,Candiance,F,1
6,Caniah,F,4
6,Canita,F,0
7,Caprial,F,29
8,Caralyne,F,1
6,Cardyn,F,25
6,Cariel,F,29
8,Carielle,F,1
8,Carilynn,F,25
9,Carlianne,F,1
10,Carmelitta,F,0
7,Carmena,F,0
7,Carolen,F,25
8,Carriana,F,0
7,Casiana,F,0
7,Casidhe,F,1
6,Cassye,F,1
8,Catileya,F,0
7,Ceandra,F,0
6,Cecyle,F,1
8,Celestte,F,1
7,Cemiyah,F,4
7,Cesalie,F,1
8,Cesarina,F,0
7,Channan,F,25
8,Chaqueta,F,0
10,Charlirose,F,1
12,Charlotteann,F,25
7,Chasmin,F,25
8,Chayanna,F,0
8,Chelseay,F,3
8,Cherline,F,1
9,Chontelle,F,1
9,Chrisalyn,F,25
8,Chrishae,F,1
10,Chrishonna,F,0
9,Chrisiyah,F,4
9,Chrysoula,F,0
9,Chrystene,F,1
3,Cie,F,1
6,Cirena,F,0
8,Clarette,F,1
6,Clysta,F,0
7,Condola,F,0
5,Conie,F,1
8,Contance,F,1
8,Coraleen,F,25
9,Coralline,F,1
9,Coralynne,F,1
6,Corbie,F,1
6,Coreta,F,0
9,Coreyanna,F,0
8,Corniyah,F,4
4,Crol,F,29
5,Curie,F,1
6,Cyarah,F,4
11,Cymphonique,F,1
7,Cynamon,F,25
7,Cynequa,F,0
6,Dafnne,F,1
5,Dagne,F,1
7,Daijana,F,0
7,Daijsha,F,0
5,Dajea,F,0
6,Dajona,F,0
6,Dakara,F,0
9,Damariona,F,0
6,Danela,F,0
7,Danicah,F,4
8,Danillie,F,1
6,Dannii,F,2
7,Danyail,F,29
7,Danytza,F,0
5,Darae,F,1
8,Darilynn,F,25
9,Darrellyn,F,25
7,Darthie,F,1
5,Darvi,F,2
6,Dashya,F,0
6,Dassie,F,1
7,Datavia,F,0
6,Davani,F,2
7,Davanie,F,1
6,Davany,F,3
7,Davenia,F,0
6,Dawnae,F,1
5,Dawyn,F,25
7,Dayanie,F,1
6,Daynna,F,0
8,Dazhanae,F,1
6,Deaija,F,0
6,Deajha,F,0
6,Deayra,F,0
7,Debraha,F,0
6,Dechen,F,25
7,Deedgra,F,0
7,Deeneen,F,25
5,Dehja,F,0
6,Dekyla,F,0
7,Delexus,F,22
9,Delmonica,F,0
6,Delors,F,22
9,Demeteria,F,0
8,Demethra,F,0
7,Deniene,F,1
8,Dequanna,F,0
6,Derena,F,0
8,Derriyah,F,4
6,Desiya,F,0
7,Destyny,F,3
7,Detrina,F,0
5,Deymi,F,2
6,Dharti,F,2
6,Diadra,F,0
8,Diavione,F,1
7,Dimesha,F,0
7,Dinasty,F,3
7,Dixiana,F,0
7,Djamila,F,0
7,Djuanna,F,0
6,Dliyah,F,4
7,Domeeka,F,0
9,Donaldine,F,1
6,Doraly,F,3
6,Dorese,F,1
8,Dorienne,F,1
6,Drisha,F,0
8,Durriyah,F,4
5,Dvyne,F,1
6,Dywana,F,0
5,Ealyn,F,25
6,Ebanie,F,1
7,Edaline,F,1
5,Ednar,F,23
6,Edwana,F,0
7,Elaiyah,F,4
7,Elanese,F,1
7,Elannah,F,4
5,Eleya,F,0
8,Elizebth,F,4
10,Elliegrace,F,1
6,Eloris,F,22
8,Elsabeth,F,4
5,Elsah,F,4
4,Emel,F,29
8,Emerline,F,1
7,Emilyne,F,1
8,Emmaleen,F,25
10,Emmalouise,F,1
8,Emmelene,F,1
4,Emmo,F,6
7,Endesha,F,0
5,Enice,F,1
4,Enny,F,3
7,Eridani,F,2
5,Eriny,F,3
6,Ernice,F,1
11,Escolastica,F,0
9,Estafania,F,0
6,Esthel,F,29
8,Eterniti,F,2
8,Ethyleen,F,25
7,Euzelia,F,0
7,Evanora,F,0
7,Evelyse,F,1
6,Evonia,F,0
7,Evonnie,F,1
5,Eylul,F,29
8,Faheemah,F,4
7,Fanessa,F,0
4,Fatu,F,16
6,Fawzia,F,0
6,Faylin,F,25
5,Feben,F,25
7,Felizia,F,0
7,Fenisha,F,0
4,Fira,F,0
5,Fonta,F,0
10,Franchette,F,1
6,Fujiye,F,1
7,Galatea,F,0
7,Galaxie,F,1
7,Ganessa,F,0
10,Garbrielle,F,1
8,Gariella,F,0
7,Genesse,F,1
9,Georgeina,F,0
5,Ghana,F,0
8,Giacinta,F,0
6,Giahan,F,25
6,Gicell,F,29
7,Ginelie,F,1
7,Girlean,F,25
8,Gislaine,F,1
9,Glendalys,F,22
7,Glenese,F,1
7,Glorice,F,1
7,Glories,F,22
5,Gniya,F,0
5,Gouri,F,2
7,Graysie,F,1
6,Guendi,F,2
6,Gwelda,F,0
9,Gwyndolin,F,25
7,Gwynith,F,4
5,Gysel,F,29
6,Haajar,F,23
7,Hadilyn,F,25
7,Hafeeza,F,0
7,Hallene,F,1
7,Hamidah,F,4
6,Hanady,F,3
6,Hanaya,F,0
9,Harjinder,F,23
8,Hassanah,F,4
10,Heatherlee,F,1
10,Heatherlyn,F,25
6,Hemani,F,2
7,Hermosa,F,0
5,Heymi,F,2
6,Hinano,F,6
6,Hrisha,F,0
6,Hurain,F,25
7,Hyleigh,F,4
5,Iffat,F,24
4,Ifza,F,0
6,Ijanay,F,3
6,Ilanah,F,4
5,Ileia,F,0
10,Imisioluwa,F,0
5,Imrie,F,1
4,Inci,F,2
5,Irani,F,2
6,Ireion,F,25
8,Irmagene,F,1
5,Isara,F,0
7,Ishanti,F,2
7,Ivyanne,F,1
7,Ixchell,F,29
7,Izabele,F,1
8,Izzabela,F,0
7,Jacinth,F,4
9,Jacquesha,F,0
9,Jacquleen,F,25
9,Jacquolyn,F,25
6,Jaemie,F,1
8,Jahlayah,F,4
8,Jaileene,F,1
9,Jaimielee,F,1
8,Jakeshia,F,0
8,Jakierra,F,0
7,Jaleria,F,0
7,Jamarya,F,0
7,Jamequa,F,0
8,Jamianne,F,1
7,Janahla,F,0
7,Janayra,F,0
9,Janelisse,F,1
6,Janess,F,22
8,Janieliz,F,28
7,Janiese,F,1
7,Japreet,F,24
8,Jaqualla,F,0
10,Jaquelline,F,1
8,Jaqueria,F,0
7,Jaquice,F,1
5,Jarma,F,0
7,Jasalin,F,25
8,Jasilynn,F,25
7,Jasimen,F,25
7,Jasirah,F,4
8,Jaydeliz,F,28
5,Jayre,F,1
8,Jazilynn,F,25
6,Jazmun,F,25
7,Jeevika,F,0
7,Jeilynn,F,25
5,Jeiza,F,0
6,Jelana,F,0
6,Jelany,F,3
5,Jelyn,F,25
9,Jenabelle,F,1
5,Jenal,F,29
7,Jenalea,F,0
6,Jeneya,F,0
3,Jer,F,23
6,Jerlin,F,25
7,Jermyia,F,0
7,Jerniah,F,4
5,Jersy,F,3
6,Jeylen,F,25
8,Jhasmine,F,1
8,Jillinda,F,0
7,Jillynn,F,25
7,Jimette,F,1
8,Jimmesha,F,0
5,Jisoo,F,6
4,Jmia,F,0
6,Jodina,F,0
5,Joemy,F,3
8,Joephine,F,1
7,Joharis,F,22
8,Johileny,F,3
6,Jolien,F,25
8,Joshitha,F,0
8,Josianna,F,0
11,Jossiephine,F,1
6,Jozefa,F,0
9,Jozephine,F,1
8,Jozlynne,F,1
7,Julette,F,1
9,Juliaanne,F,1
8,Junellen,F,25
6,Jurate,F,1
7,Jussica,F,0
6,Jyniah,F,4
6,Kaalyn,F,25
6,Kachet,F,24
8,Kadedria,F,0
7,Kadejha,F,0
8,Kadriana,F,0
6,Kaella,F,0
6,Kahana,F,0
7,Kaianne,F,1
6,Kaigan,F,25
8,Kailahni,F,2
8,Kailayah,F,4
9,Kaithleen,F,25
7,Kaitryn,F,25
5,Kalae,F,1
9,Kalandria,F,0
6,Kaleta,F,0
5,Kalki,F,2
6,Kalyla,F,0
8,Kamielle,F,1
7,Kaniece,F,1
7,Kanysha,F,0
7,Karagen,F,25
7,Karroll,F,29
9,Katalynna,F,0
8,Katashia,F,0
7,Kathina,F,0
8,Katylynn,F,25
6,Kavona,F,0
7,Kayella,F,0
6,Kaylar,F,23
8,Kayleejo,F,6
11,Kayleemarie,F,1
6,Kayzia,F,0
8,Kealeigh,F,4
7,Kealynn,F,25
6,Keecha,F,0
8,Kehlanii,F,2
7,Keighla,F,0
9,Keishonna,F,0
11,Kellie-Anne,F,1
8,Kelvisha,F,0
7,Kenayah,F,4
8,Kenberly,F,3
6,Kendee,F,1
6,Kenija,F,0
7,Kennlee,F,1
8,Kentrina,F,0
8,Kenzlynn,F,25
6,Kerlin,F,25
7,Kermina,F,0
6,Kerrey,F,3
11,Kerrie-Anne,F,1
8,Kerstine,F,1
5,Keshi,F,2
7,Keshyra,F,0
6,Keyhla,F,0
6,Keylli,F,2
6,Keyrra,F,0
8,Khadejia,F,0
8,Khailani,F,2
8,Khamilah,F,4
10,Khayriyyah,F,4
8,Khrystin,F,25
7,Kiamani,F,2
5,Kicia,F,0
5,Kiden,F,25
6,Kinita,F,0
6,Kiniya,F,0
6,Kirbee,F,1
9,Kirra-Lee,F,1
8,Kirrilly,F,3
6,Kirste,F,1
6,Kittye,F,1
7,Kiyasha,F,0
6,Knisha,F,0
5,Korla,F,0
9,Krisheena,F,0
11,Krystal-Lee,F,1
11,Krystallynn,F,25
8,Krysteen,F,25
5,Kulia,F,0
7,Kyeesha,F,0
7,Kynslea,F,0
8,Lacrissa,F,0
8,Ladaesha,F,0
6,Lagail,F,29
6,Laiani,F,2
7,Lailene,F,1
6,Laissa,F,0
8,Lajeanne,F,1
9,Lajerrica,F,0
7,Lakosha,F,0
8,Lakyshia,F,0
8,Lanequia,F,0
6,Lanica,F,0
6,Laquay,F,3
10,Lashandria,F,0
9,Lashaunti,F,2
6,Lasiah,F,4
7,Lasiyah,F,4
7,Lationa,F,0
6,Latova,F,0
9,Latreisha,F,0
10,Laurie-Ann,F,25
5,Lavie,F,1
7,Lavoria,F,0
8,Lawander,F,23
8,Laytonya,F,0
7,Leahnna,F,0
4,Leca,F,0
5,Lehna,F,0
9,Lehuanani,F,2
7,Leiasia,F,0
5,Lenci,F,2
7,Lexanie,F,1
5,Leyni,F,2
5,Libna,F,0
4,Lihi,F,2
7,Likesha,F,0
7,Lilyane,F,1
7,Linsday,F,3
6,Litany,F,3
6,Litzie,F,1
8,Llenifer,F,23
6,Lohoma,F,0
6,Lolani,F,2
6,Lorayn,F,25
7,Lorilai,F,2
5,Lovea,F,0
7,Lovilla,F,0
6,Lovita,F,0
8,Luegenia,F,0
8,Luisiana,F,0
8,Lureatha,F,0
8,Luscious,F,22
4,Luxi,F,2
10,Luzviminda,F,0
6,Lyanah,F,4
6,Lyanni,F,2
7,Lyleigh,F,4
4,Lynh,F,4
7,Lynthia,F,0
5,Lyrie,F,1
7,Madalon,F,25
7,Madeliz,F,28
12,Madelyngrace,F,1
7,Madesen,F,25
9,Madisynne,F,1
7,Madrona,F,0
5,Maeda,F,0
7,Maegann,F,25
6,Mahani,F,2
8,Mahkenna,F,0
6,Mahkya,F,0
7,Mahleah,F,4
7,Mahwish,F,4
8,Makayley,F,3
9,Makyleigh,F,4
6,Maraia,F,0
7,Marayla,F,0
10,Marcelaine,F,1
8,Marchesa,F,0
8,Mareesha,F,0
7,Marelli,F,2
10,Margherite,F,1
8,Marhonda,F,0
11,Mariangeliz,F,28
9,Mariarosa,F,0
7,Maricka,F,0
13,Marie-Therese,F,1
9,Marihelen,F,25
7,Marixza,F,0
9,Marleigha,F,0
7,Marliah,F,4
6,Marnia,F,0
7,Marnina,F,0
10,Marquietta,F,0
8,Marqutia,F,0
7,Marriam,F,26
9,Marselina,F,0
9,Marsheena,F,0
7,Mashika,F,0
6,Masuma,F,0
7,Mauline,F,1
5,Mavyn,F,25
8,Mckailyn,F,25
6,Mckall,F,29
9,Mckaylynn,F,25
9,Mckenzlie,F,1
7,Mckeyla,F,0
7,Mecedes,F,22
5,Mecha,F,0
7,Medelin,F,25
14,Meganelizabeth,F,4
7,Mehnoor,F,23
8,Mekeisha,F,0
6,Meleka,F,0
6,Melian,F,25
10,Melindasue,F,1
10,Melodyrose,F,1
6,Menyon,F,25
9,Mercedita,F,0
7,Merilou,F,16
8,Mia-Rose,F,1
7,Miaisha,F,0
5,Miila,F,0
5,Mijoy,F,3
7,Mikayia,F,0
7,Milanii,F,2
8,Milleigh,F,4
6,Millia,F,0
5,Minya,F,0
7,Mirandy,F,3
7,Mireida,F,0
5,Miura,F,0
5,Moire,F,1
6,Monaya,F,0
8,Montesha,F,0
6,Montra,F,0
6,Monyca,F,0
6,Murlie,F,1
6,Mykaya,F,0
6,Mykena,F,0
7,Myoshia,F,0
5,Mysia,F,0
6,Naiima,F,0
6,Najuma,F,0
7,Nakaria,F,0
7,Nakitia,F,0
7,Nakyrah,F,4
4,Nalo,F,6
6,Nalyah,F,4
5,Namie,F,1
8,Nanaakua,F,0
5,Narma,F,0
7,Nashlie,F,1
7,Nassiah,F,4
8,Nastasja,F,0
7,Natalei,F,2
8,Natalise,F,1
8,Natellie,F,1
7,Nateria,F,0
7,Nathina,F,0
7,Natiana,F,0
6,Naudya,F,0
7,Navisha,F,0
6,Nawana,F,0
6,Nayiri,F,2
6,Neethu,F,16
7,Neralie,F,1
6,Nerina,F,0
5,Nerys,F,22
6,Nether,F,23
5,Niama,F,0
7,Niccola,F,0
7,Nickell,F,29
8,Nickiyah,F,4
7,Nikeita,F,0
7,Niketta,F,0
6,Nineth,F,4
4,Ning,F,11
7,Niyanah,F,4
5,Nobue,F,1
5,Nodia,F,0
9,Noraleigh,F,4
5,Nseya,F,0
4,Nuna,F,0
7,Nyangel,F,29
5,Nyani,F,2
7,Nychole,F,1
6,Nyibol,F,29
8,Nykeemah,F,4
6,Odesza,F,0
7,Oksanna,F,0
5,Olema,F,0
6,Ollive,F,1
6,Omekia,F,0
7,Omeshia,F,0
7,Omotola,F,0
5,Omyra,F,0
5,Oneva,F,0
6,Onzell,F,29
3,Ore,F,1
5,Ovada,F,0
7,Oveline,F,1
5,Owena,F,0
3,Oya,F,0
5,Ozlem,F,26
9,Paraskeve,F,1
8,Parinita,F,0
8,Parishay,F,3
6,Paryss,F,22
8,Patracia,F,0
9,Patriciaa,F,0
5,Pedra,F,0
5,Pegan,F,25
8,Peighten,F,25
10,Pennington,F,25
7,Perlena,F,0
5,Perma,F,0
8,Perriann,F,25
10,Persephony,F,3
6,Preety,F,3
7,Pressie,F,1
3,Pui,F,2
9,Quameshia,F,0
9,Quentisha,F,0
7,Quiesha,F,0
5,Quila,F,0
9,Quinleigh,F,4
9,Quintesha,F,0
8,Quynhnhu,F,16
6,Raaina,F,0
6,Raelah,F,4
6,Raeyah,F,4
9,Raichelle,F,1
5,Raifa,F,0
6,Rakeia,F,0
6,Ramlah,F,4
6,Ramzie,F,1
8,Ranezmay,F,3
8,Rashidat,F,24
7,Rashyia,F,0
7,Raygene,F,1
9,Rayneshia,F,0
5,Rayva,F,0
6,Rayvyn,F,25
5,Reeca,F,0
6,Rekiya,F,0
7,Resheda,F,0
8,Reyanshi,F,2
8,Rhaniyah,F,4
6,Rheyna,F,0
6,Rhowyn,F,25
7,Richlyn,F,25
7,Ricketa,F,0
7,Rickiah,F,4
6,Rienna,F,0
6,Risten,F,25
2,Ro,F,6
7,Robenia,F,0
7,Robette,F,1
9,Roechelle,F,1
6,Romiya,F,0
5,Ronza,F,0
